,counts,date,status,site
461,1272.0,2015-03-25T00:00:00+0000,0.0,100010022
462,852.0,2015-03-26T00:00:00+0000,0.0,100010022
463,798.0,2015-03-27T00:00:00+0000,0.0,100010022
464,518.0,2015-03-28T00:00:00+0000,0.0,100010022
465,953.0,2015-03-29T00:00:00+0000,0.0,100010022
466,1542.0,2015-03-30T00:00:00+0000,0.0,100010022
467,1135.0,2015-03-31T00:00:00+0000,0.0,100010022
468,1862.0,2015-04-01T00:00:00+0000,0.0,100010022
469,2552.0,2015-04-02T00:00:00+0000,0.0,100010022
470,960.0,2015-04-03T00:00:00+0000,0.0,100010022
471,1344.0,2015-04-04T00:00:00+0000,0.0,100010022
472,1395.0,2015-04-05T00:00:00+0000,0.0,100010022
473,2356.0,2015-04-06T00:00:00+0000,0.0,100010022
474,853.0,2015-04-07T00:00:00+0000,0.0,100010022
475,916.0,2015-04-08T00:00:00+0000,0.0,100010022
476,785.0,2015-04-09T00:00:00+0000,0.0,100010022
477,713.0,2015-04-10T00:00:00+0000,0.0,100010022
478,1670.0,2015-04-11T00:00:00+0000,0.0,100010022
479,2103.0,2015-04-12T00:00:00+0000,0.0,100010022
480,2645.0,2015-04-13T00:00:00+0000,0.0,100010022
481,1718.0,2015-04-14T00:00:00+0000,0.0,100010022
482,3392.0,2015-04-15T00:00:00+0000,0.0,100010022
483,3030.0,2015-04-16T00:00:00+0000,0.0,100010022
484,1650.0,2015-04-17T00:00:00+0000,0.0,100010022
485,3406.0,2015-04-18T00:00:00+0000,0.0,100010022
486,2430.0,2015-04-19T00:00:00+0000,0.0,100010022
487,552.0,2015-04-20T00:00:00+0000,0.0,100010022
488,2675.0,2015-04-21T00:00:00+0000,0.0,100010022
489,2250.0,2015-04-22T00:00:00+0000,0.0,100010022
490,2268.0,2015-04-23T00:00:00+0000,0.0,100010022
491,1817.0,2015-04-24T00:00:00+0000,0.0,100010022
492,2430.0,2015-04-25T00:00:00+0000,0.0,100010022
493,2553.0,2015-04-26T00:00:00+0000,0.0,100010022
494,2711.0,2015-04-27T00:00:00+0000,0.0,100010022
495,3707.0,2015-04-28T00:00:00+0000,0.0,100010022
496,4013.0,2015-04-29T00:00:00+0000,0.0,100010022
497,3240.0,2015-04-30T00:00:00+0000,0.0,100010022
498,2818.0,2015-05-01T00:00:00+0000,0.0,100010022
499,3042.0,2015-05-02T00:00:00+0000,0.0,100010022
500,5972.0,2015-05-03T00:00:00+0000,0.0,100010022
501,4351.0,2015-05-04T00:00:00+0000,0.0,100010022
502,3894.0,2015-05-05T00:00:00+0000,0.0,100010022
503,2827.0,2015-05-06T00:00:00+0000,0.0,100010022
504,4085.0,2015-05-07T00:00:00+0000,0.0,100010022
505,3777.0,2015-05-08T00:00:00+0000,0.0,100010022
506,2372.0,2015-05-09T00:00:00+0000,0.0,100010022
507,2791.0,2015-05-10T00:00:00+0000,0.0,100010022
508,3628.0,2015-05-11T00:00:00+0000,0.0,100010022
509,3727.0,2015-05-12T00:00:00+0000,0.0,100010022
510,3788.0,2015-05-13T00:00:00+0000,0.0,100010022
511,4292.0,2015-05-14T00:00:00+0000,0.0,100010022
512,3714.0,2015-05-15T00:00:00+0000,0.0,100010022
513,1779.0,2015-05-16T00:00:00+0000,0.0,100010022
514,3320.0,2015-05-17T00:00:00+0000,0.0,100010022
515,3192.0,2015-05-18T00:00:00+0000,0.0,100010022
516,2519.0,2015-05-19T00:00:00+0000,0.0,100010022
517,3650.0,2015-05-20T00:00:00+0000,0.0,100010022
518,2857.0,2015-05-21T00:00:00+0000,0.0,100010022
519,3318.0,2015-05-22T00:00:00+0000,0.0,100010022
520,3106.0,2015-05-23T00:00:00+0000,0.0,100010022
521,3417.0,2015-05-24T00:00:00+0000,0.0,100010022
522,3187.0,2015-05-25T00:00:00+0000,0.0,100010022
523,4021.0,2015-05-26T00:00:00+0000,0.0,100010022
524,3414.0,2015-05-27T00:00:00+0000,0.0,100010022
525,3045.0,2015-05-28T00:00:00+0000,0.0,100010022
526,3747.0,2015-05-29T00:00:00+0000,0.0,100010022
527,3282.0,2015-05-30T00:00:00+0000,0.0,100010022
528,1991.0,2015-05-31T00:00:00+0000,0.0,100010022
529,747.0,2015-06-01T00:00:00+0000,0.0,100010022
530,785.0,2015-06-02T00:00:00+0000,0.0,100010022
531,3462.0,2015-06-03T00:00:00+0000,0.0,100010022
532,3126.0,2015-06-04T00:00:00+0000,0.0,100010022
533,2648.0,2015-06-05T00:00:00+0000,0.0,100010022
534,2497.0,2015-06-06T00:00:00+0000,0.0,100010022
535,3588.0,2015-06-07T00:00:00+0000,0.0,100010022
536,3175.0,2015-06-08T00:00:00+0000,0.0,100010022
537,2588.0,2015-06-09T00:00:00+0000,0.0,100010022
538,4163.0,2015-06-10T00:00:00+0000,0.0,100010022
539,3373.0,2015-06-11T00:00:00+0000,0.0,100010022
540,3272.0,2015-06-12T00:00:00+0000,0.0,100010022
541,3117.0,2015-06-13T00:00:00+0000,0.0,100010022
542,3124.0,2015-06-14T00:00:00+0000,0.0,100010022
543,1645.0,2015-06-15T00:00:00+0000,0.0,100010022
544,2561.0,2015-06-16T00:00:00+0000,0.0,100010022
545,4080.0,2015-06-17T00:00:00+0000,0.0,100010022
546,2870.0,2015-06-18T00:00:00+0000,0.0,100010022
547,3369.0,2015-06-19T00:00:00+0000,0.0,100010022
548,2157.0,2015-06-20T00:00:00+0000,0.0,100010022
549,2164.0,2015-06-21T00:00:00+0000,0.0,100010022
550,3934.0,2015-06-22T00:00:00+0000,0.0,100010022
551,2804.0,2015-06-23T00:00:00+0000,0.0,100010022
552,4082.0,2015-06-24T00:00:00+0000,0.0,100010022
553,3599.0,2015-06-25T00:00:00+0000,0.0,100010022
554,3371.0,2015-06-26T00:00:00+0000,0.0,100010022
555,1324.0,2015-06-27T00:00:00+0000,0.0,100010022
556,1507.0,2015-06-28T00:00:00+0000,0.0,100010022
557,4107.0,2015-06-29T00:00:00+0000,0.0,100010022
558,3845.0,2015-06-30T00:00:00+0000,0.0,100010022
559,3150.0,2015-07-01T00:00:00+0000,0.0,100010022
560,3526.0,2015-07-02T00:00:00+0000,0.0,100010022
561,3500.0,2015-07-03T00:00:00+0000,0.0,100010022
562,1511.0,2015-07-04T00:00:00+0000,0.0,100010022
563,3016.0,2015-07-05T00:00:00+0000,0.0,100010022
564,3781.0,2015-07-06T00:00:00+0000,0.0,100010022
565,3255.0,2015-07-07T00:00:00+0000,0.0,100010022
566,2787.0,2015-07-08T00:00:00+0000,0.0,100010022
567,2614.0,2015-07-09T00:00:00+0000,0.0,100010022
568,3517.0,2015-07-10T00:00:00+0000,0.0,100010022
569,3334.0,2015-07-11T00:00:00+0000,0.0,100010022
570,3377.0,2015-07-12T00:00:00+0000,0.0,100010022
571,3757.0,2015-07-13T00:00:00+0000,0.0,100010022
572,3073.0,2015-07-14T00:00:00+0000,0.0,100010022
573,2251.0,2015-07-15T00:00:00+0000,0.0,100010022
574,4308.0,2015-07-16T00:00:00+0000,0.0,100010022
575,3863.0,2015-07-17T00:00:00+0000,0.0,100010022
576,2254.0,2015-07-18T00:00:00+0000,0.0,100010022
577,3151.0,2015-07-19T00:00:00+0000,0.0,100010022
578,3064.0,2015-07-20T00:00:00+0000,0.0,100010022
579,3494.0,2015-07-21T00:00:00+0000,0.0,100010022
580,3982.0,2015-07-22T00:00:00+0000,0.0,100010022
581,4018.0,2015-07-23T00:00:00+0000,0.0,100010022
582,3677.0,2015-07-24T00:00:00+0000,0.0,100010022
583,3270.0,2015-07-25T00:00:00+0000,0.0,100010022
584,2931.0,2015-07-26T00:00:00+0000,0.0,100010022
585,3179.0,2015-07-27T00:00:00+0000,0.0,100010022
586,3948.0,2015-07-28T00:00:00+0000,0.0,100010022
587,3433.0,2015-07-29T00:00:00+0000,0.0,100010022
588,2276.0,2015-07-30T00:00:00+0000,0.0,100010022
589,3421.0,2015-07-31T00:00:00+0000,0.0,100010022
590,4883.0,2015-08-01T00:00:00+0000,0.0,100010022
591,3066.0,2015-08-02T00:00:00+0000,0.0,100010022
592,3668.0,2015-08-03T00:00:00+0000,0.0,100010022
593,3592.0,2015-08-04T00:00:00+0000,0.0,100010022
594,3736.0,2015-08-05T00:00:00+0000,0.0,100010022
595,3914.0,2015-08-06T00:00:00+0000,0.0,100010022
596,3568.0,2015-08-07T00:00:00+0000,0.0,100010022
597,5671.0,2015-08-08T00:00:00+0000,0.0,100010022
598,3391.0,2015-08-09T00:00:00+0000,0.0,100010022
599,3923.0,2015-08-10T00:00:00+0000,0.0,100010022
600,1147.0,2015-08-11T00:00:00+0000,0.0,100010022
601,4427.0,2015-08-12T00:00:00+0000,0.0,100010022
602,4018.0,2015-08-13T00:00:00+0000,0.0,100010022
603,3520.0,2015-08-14T00:00:00+0000,0.0,100010022
604,5217.0,2015-08-15T00:00:00+0000,0.0,100010022
605,2860.0,2015-08-16T00:00:00+0000,0.0,100010022
606,3466.0,2015-08-17T00:00:00+0000,0.0,100010022
607,3604.0,2015-08-18T00:00:00+0000,0.0,100010022
608,3553.0,2015-08-19T00:00:00+0000,0.0,100010022
609,3355.0,2015-08-20T00:00:00+0000,0.0,100010022
610,2856.0,2015-08-21T00:00:00+0000,0.0,100010022
611,3527.0,2015-08-22T00:00:00+0000,0.0,100010022
612,3024.0,2015-08-23T00:00:00+0000,0.0,100010022
613,3609.0,2015-08-24T00:00:00+0000,0.0,100010022
614,3689.0,2015-08-25T00:00:00+0000,0.0,100010022
615,4019.0,2015-08-26T00:00:00+0000,0.0,100010022
616,3915.0,2015-08-27T00:00:00+0000,0.0,100010022
617,3675.0,2015-08-28T00:00:00+0000,0.0,100010022
618,3176.0,2015-08-29T00:00:00+0000,0.0,100010022
619,3043.0,2015-08-30T00:00:00+0000,0.0,100010022
620,3496.0,2015-08-31T00:00:00+0000,0.0,100010022
621,3668.0,2015-09-01T00:00:00+0000,0.0,100010022
622,3673.0,2015-09-02T00:00:00+0000,0.0,100010022
623,3338.0,2015-09-03T00:00:00+0000,0.0,100010022
624,3345.0,2015-09-04T00:00:00+0000,0.0,100010022
625,3276.0,2015-09-05T00:00:00+0000,0.0,100010022
626,3584.0,2015-09-06T00:00:00+0000,0.0,100010022
627,3002.0,2015-09-07T00:00:00+0000,0.0,100010022
628,3484.0,2015-09-08T00:00:00+0000,0.0,100010022
629,3325.0,2015-09-09T00:00:00+0000,0.0,100010022
630,1057.0,2015-09-10T00:00:00+0000,0.0,100010022
631,3659.0,2015-09-11T00:00:00+0000,0.0,100010022
632,2367.0,2015-09-12T00:00:00+0000,0.0,100010022
633,5040.0,2015-09-13T00:00:00+0000,0.0,100010022
634,3860.0,2015-09-14T00:00:00+0000,0.0,100010022
635,4079.0,2015-09-15T00:00:00+0000,0.0,100010022
636,3983.0,2015-09-16T00:00:00+0000,0.0,100010022
637,4039.0,2015-09-17T00:00:00+0000,0.0,100010022
638,3738.0,2015-09-18T00:00:00+0000,0.0,100010022
639,3169.0,2015-09-19T00:00:00+0000,0.0,100010022
640,3161.0,2015-09-20T00:00:00+0000,0.0,100010022
641,3661.0,2015-09-21T00:00:00+0000,0.0,100010022
642,3687.0,2015-09-22T00:00:00+0000,0.0,100010022
643,3810.0,2015-09-23T00:00:00+0000,0.0,100010022
644,4048.0,2015-09-24T00:00:00+0000,0.0,100010022
645,3745.0,2015-09-25T00:00:00+0000,0.0,100010022
646,2735.0,2015-09-26T00:00:00+0000,0.0,100010022
647,2572.0,2015-09-27T00:00:00+0000,0.0,100010022
648,3534.0,2015-09-28T00:00:00+0000,0.0,100010022
649,3204.0,2015-09-29T00:00:00+0000,0.0,100010022
650,1668.0,2015-09-30T00:00:00+0000,0.0,100010022
651,2153.0,2015-10-01T00:00:00+0000,0.0,100010022
652,418.0,2015-10-02T00:00:00+0000,0.0,100010022
653,508.0,2015-10-03T00:00:00+0000,0.0,100010022
654,1724.0,2015-10-04T00:00:00+0000,0.0,100010022
655,3069.0,2015-10-05T00:00:00+0000,0.0,100010022
656,3721.0,2015-10-06T00:00:00+0000,0.0,100010022
657,3302.0,2015-10-07T00:00:00+0000,0.0,100010022
658,3368.0,2015-10-08T00:00:00+0000,0.0,100010022
659,1895.0,2015-10-09T00:00:00+0000,0.0,100010022
660,2647.0,2015-10-10T00:00:00+0000,0.0,100010022
661,2665.0,2015-10-11T00:00:00+0000,0.0,100010022
662,3157.0,2015-10-12T00:00:00+0000,0.0,100010022
663,3071.0,2015-10-13T00:00:00+0000,0.0,100010022
664,3407.0,2015-10-14T00:00:00+0000,0.0,100010022
665,3320.0,2015-10-15T00:00:00+0000,0.0,100010022
666,2817.0,2015-10-16T00:00:00+0000,0.0,100010022
667,1971.0,2015-10-17T00:00:00+0000,0.0,100010022
668,1310.0,2015-10-18T00:00:00+0000,0.0,100010022
669,2306.0,2015-10-19T00:00:00+0000,0.0,100010022
670,3280.0,2015-10-20T00:00:00+0000,0.0,100010022
671,3541.0,2015-10-21T00:00:00+0000,0.0,100010022
672,3437.0,2015-10-22T00:00:00+0000,0.0,100010022
673,2915.0,2015-10-23T00:00:00+0000,0.0,100010022
674,1749.0,2015-10-24T00:00:00+0000,0.0,100010022
675,1295.0,2015-10-25T00:00:00+0000,0.0,100010022
676,2858.0,2015-10-26T00:00:00+0000,0.0,100010022
677,2898.0,2015-10-27T00:00:00+0000,0.0,100010022
678,817.0,2015-10-28T00:00:00+0000,0.0,100010022
679,2812.0,2015-10-29T00:00:00+0000,0.0,100010022
680,2931.0,2015-10-30T00:00:00+0000,0.0,100010022
681,1606.0,2015-10-31T00:00:00+0000,0.0,100010022
682,1365.0,2015-11-01T00:00:00+0000,0.0,100010022
683,3083.0,2015-11-02T00:00:00+0000,0.0,100010022
684,3442.0,2015-11-03T00:00:00+0000,0.0,100010022
685,3345.0,2015-11-04T00:00:00+0000,0.0,100010022
686,2618.0,2015-11-05T00:00:00+0000,0.0,100010022
687,2702.0,2015-11-06T00:00:00+0000,0.0,100010022
688,1995.0,2015-11-07T00:00:00+0000,0.0,100010022
689,1562.0,2015-11-08T00:00:00+0000,0.0,100010022
690,2824.0,2015-11-09T00:00:00+0000,0.0,100010022
691,758.0,2015-11-10T00:00:00+0000,0.0,100010022
692,1598.0,2015-11-11T00:00:00+0000,0.0,100010022
693,1668.0,2015-11-12T00:00:00+0000,0.0,100010022
694,2250.0,2015-11-13T00:00:00+0000,0.0,100010022
695,1200.0,2015-11-14T00:00:00+0000,0.0,100010022
696,1385.0,2015-11-15T00:00:00+0000,0.0,100010022
697,2783.0,2015-11-16T00:00:00+0000,0.0,100010022
698,2423.0,2015-11-17T00:00:00+0000,0.0,100010022
699,2435.0,2015-11-18T00:00:00+0000,0.0,100010022
700,917.0,2015-11-19T00:00:00+0000,0.0,100010022
701,2292.0,2015-11-20T00:00:00+0000,0.0,100010022
702,1397.0,2015-11-21T00:00:00+0000,0.0,100010022
703,984.0,2015-11-22T00:00:00+0000,0.0,100010022
704,1726.0,2015-11-23T00:00:00+0000,0.0,100010022
705,1713.0,2015-11-24T00:00:00+0000,0.0,100010022
706,1591.0,2015-11-25T00:00:00+0000,0.0,100010022
707,1025.0,2015-11-26T00:00:00+0000,0.0,100010022
708,1497.0,2015-11-27T00:00:00+0000,0.0,100010022
709,951.0,2015-11-28T00:00:00+0000,0.0,100010022
710,996.0,2015-11-29T00:00:00+0000,0.0,100010022
711,1873.0,2015-11-30T00:00:00+0000,0.0,100010022
712,661.0,2015-12-01T00:00:00+0000,0.0,100010022
713,848.0,2015-12-02T00:00:00+0000,0.0,100010022
714,1920.0,2015-12-03T00:00:00+0000,0.0,100010022
715,1959.0,2015-12-04T00:00:00+0000,0.0,100010022
716,1323.0,2015-12-05T00:00:00+0000,0.0,100010022
717,1202.0,2015-12-06T00:00:00+0000,0.0,100010022
718,2166.0,2015-12-07T00:00:00+0000,0.0,100010022
719,2106.0,2015-12-08T00:00:00+0000,0.0,100010022
720,2016.0,2015-12-09T00:00:00+0000,0.0,100010022
721,2216.0,2015-12-10T00:00:00+0000,0.0,100010022
722,2105.0,2015-12-11T00:00:00+0000,0.0,100010022
723,1619.0,2015-12-12T00:00:00+0000,0.0,100010022
724,1746.0,2015-12-13T00:00:00+0000,0.0,100010022
725,1640.0,2015-12-14T00:00:00+0000,0.0,100010022
726,2275.0,2015-12-15T00:00:00+0000,0.0,100010022
727,1953.0,2015-12-16T00:00:00+0000,0.0,100010022
728,833.0,2015-12-17T00:00:00+0000,0.0,100010022
729,1411.0,2015-12-18T00:00:00+0000,0.0,100010022
730,634.0,2015-12-19T00:00:00+0000,0.0,100010022
731,683.0,2015-12-20T00:00:00+0000,0.0,100010022
732,1582.0,2015-12-21T00:00:00+0000,0.0,100010022
733,842.0,2015-12-22T00:00:00+0000,0.0,100010022
734,586.0,2015-12-23T00:00:00+0000,0.0,100010022
735,758.0,2015-12-24T00:00:00+0000,0.0,100010022
736,897.0,2015-12-25T00:00:00+0000,0.0,100010022
737,761.0,2015-12-26T00:00:00+0000,0.0,100010022
738,706.0,2015-12-27T00:00:00+0000,0.0,100010022
739,1198.0,2015-12-28T00:00:00+0000,0.0,100010022
740,413.0,2015-12-29T00:00:00+0000,0.0,100010022
741,1232.0,2015-12-30T00:00:00+0000,0.0,100010022
742,990.0,2015-12-31T00:00:00+0000,0.0,100010022
743,604.0,2016-01-01T00:00:00+0000,0.0,100010022
744,718.0,2016-01-02T00:00:00+0000,0.0,100010022
745,701.0,2016-01-03T00:00:00+0000,0.0,100010022
746,1063.0,2016-01-04T00:00:00+0000,0.0,100010022
747,752.0,2016-01-05T00:00:00+0000,0.0,100010022
748,1188.0,2016-01-06T00:00:00+0000,0.0,100010022
749,1475.0,2016-01-07T00:00:00+0000,0.0,100010022
750,1386.0,2016-01-08T00:00:00+0000,0.0,100010022
751,864.0,2016-01-09T00:00:00+0000,0.0,100010022
752,308.0,2016-01-10T00:00:00+0000,0.0,100010022
753,1167.0,2016-01-11T00:00:00+0000,0.0,100010022
754,1095.0,2016-01-12T00:00:00+0000,0.0,100010022
755,803.0,2016-01-13T00:00:00+0000,0.0,100010022
756,1053.0,2016-01-14T00:00:00+0000,0.0,100010022
757,1374.0,2016-01-15T00:00:00+0000,0.0,100010022
758,730.0,2016-01-16T00:00:00+0000,0.0,100010022
759,475.0,2016-01-17T00:00:00+0000,0.0,100010022
760,275.0,2016-01-18T00:00:00+0000,0.0,100010022
761,624.0,2016-01-19T00:00:00+0000,0.0,100010022
762,1120.0,2016-01-20T00:00:00+0000,0.0,100010022
763,1176.0,2016-01-21T00:00:00+0000,0.0,100010022
764,859.0,2016-01-22T00:00:00+0000,0.0,100010022
765,34.0,2016-01-23T00:00:00+0000,0.0,100010022
766,33.0,2016-01-24T00:00:00+0000,0.0,100010022
767,114.0,2016-01-25T00:00:00+0000,0.0,100010022
768,246.0,2016-01-26T00:00:00+0000,0.0,100010022
769,523.0,2016-01-27T00:00:00+0000,0.0,100010022
770,680.0,2016-01-28T00:00:00+0000,0.0,100010022
771,674.0,2016-01-29T00:00:00+0000,0.0,100010022
772,365.0,2016-01-30T00:00:00+0000,0.0,100010022
773,653.0,2016-01-31T00:00:00+0000,0.0,100010022
774,1357.0,2016-02-01T00:00:00+0000,0.0,100010022
775,1561.0,2016-02-02T00:00:00+0000,0.0,100010022
776,554.0,2016-02-03T00:00:00+0000,0.0,100010022
777,1330.0,2016-02-04T00:00:00+0000,0.0,100010022
778,325.0,2016-02-05T00:00:00+0000,0.0,100010022
779,552.0,2016-02-06T00:00:00+0000,0.0,100010022
780,822.0,2016-02-07T00:00:00+0000,0.0,100010022
781,630.0,2016-02-08T00:00:00+0000,0.0,100010022
782,809.0,2016-02-09T00:00:00+0000,0.0,100010022
783,846.0,2016-02-10T00:00:00+0000,0.0,100010022
784,719.0,2016-02-11T00:00:00+0000,0.0,100010022
785,533.0,2016-02-12T00:00:00+0000,0.0,100010022
786,132.0,2016-02-13T00:00:00+0000,0.0,100010022
787,108.0,2016-02-14T00:00:00+0000,0.0,100010022
788,165.0,2016-02-15T00:00:00+0000,0.0,100010022
789,413.0,2016-02-16T00:00:00+0000,0.0,100010022
790,1172.0,2016-02-17T00:00:00+0000,0.0,100010022
791,1099.0,2016-02-18T00:00:00+0000,0.0,100010022
792,937.0,2016-02-19T00:00:00+0000,0.0,100010022
793,1110.0,2016-02-20T00:00:00+0000,0.0,100010022
794,1012.0,2016-02-21T00:00:00+0000,0.0,100010022
795,1772.0,2016-02-22T00:00:00+0000,0.0,100010022
796,709.0,2016-02-23T00:00:00+0000,0.0,100010022
797,319.0,2016-02-24T00:00:00+0000,0.0,100010022
798,1336.0,2016-02-25T00:00:00+0000,0.0,100010022
799,1061.0,2016-02-26T00:00:00+0000,0.0,100010022
800,692.0,2016-02-27T00:00:00+0000,0.0,100010022
801,1516.0,2016-02-28T00:00:00+0000,0.0,100010022
802,1735.0,2016-02-29T00:00:00+0000,0.0,100010022
803,1965.0,2016-03-01T00:00:00+0000,0.0,100010022
804,1287.0,2016-03-02T00:00:00+0000,0.0,100010022
805,1149.0,2016-03-03T00:00:00+0000,0.0,100010022
806,504.0,2016-03-04T00:00:00+0000,0.0,100010022
807,718.0,2016-03-05T00:00:00+0000,0.0,100010022
808,776.0,2016-03-06T00:00:00+0000,0.0,100010022
809,2137.0,2016-03-07T00:00:00+0000,0.0,100010022
810,2637.0,2016-03-08T00:00:00+0000,0.0,100010022
811,3160.0,2016-03-09T00:00:00+0000,0.0,100010022
812,2983.0,2016-03-10T00:00:00+0000,0.0,100010022
813,2501.0,2016-03-11T00:00:00+0000,0.0,100010022
814,2041.0,2016-03-12T00:00:00+0000,0.0,100010022
815,1643.0,2016-03-13T00:00:00+0000,0.0,100010022
816,435.0,2016-03-14T00:00:00+0000,0.0,100010022
817,1881.0,2016-03-15T00:00:00+0000,0.0,100010022
818,2437.0,2016-03-16T00:00:00+0000,0.0,100010022
819,2352.0,2016-03-17T00:00:00+0000,0.0,100010022
820,2166.0,2016-03-18T00:00:00+0000,0.0,100010022
821,1323.0,2016-03-19T00:00:00+0000,0.0,100010022
822,614.0,2016-03-20T00:00:00+0000,0.0,100010022
823,1395.0,2016-03-21T00:00:00+0000,0.0,100010022
824,2171.0,2016-03-22T00:00:00+0000,0.0,100010022
825,3143.0,2016-03-23T00:00:00+0000,0.0,100010022
826,2724.0,2016-03-24T00:00:00+0000,0.0,100010022
827,1923.0,2016-03-25T00:00:00+0000,0.0,100010022
828,1857.0,2016-03-26T00:00:00+0000,0.0,100010022
829,1429.0,2016-03-27T00:00:00+0000,0.0,100010022
830,723.0,2016-03-28T00:00:00+0000,0.0,100010022
831,2230.0,2016-03-29T00:00:00+0000,0.0,100010022
832,2518.0,2016-03-30T00:00:00+0000,0.0,100010022
833,3040.0,2016-03-31T00:00:00+0000,0.0,100010022
834,1704.0,2016-04-01T00:00:00+0000,0.0,100010022
835,827.0,2016-04-02T00:00:00+0000,0.0,100010022
836,526.0,2016-04-03T00:00:00+0000,0.0,100010022
837,521.0,2016-04-04T00:00:00+0000,0.0,100010022
838,1416.0,2016-04-05T00:00:00+0000,0.0,100010022
839,1885.0,2016-04-06T00:00:00+0000,0.0,100010022
840,1276.0,2016-04-07T00:00:00+0000,0.0,100010022
841,1982.0,2016-04-08T00:00:00+0000,0.0,100010022
842,504.0,2016-04-09T00:00:00+0000,0.0,100010022
843,1447.0,2016-04-10T00:00:00+0000,0.0,100010022
844,2005.0,2016-04-11T00:00:00+0000,0.0,100010022
845,1045.0,2016-04-12T00:00:00+0000,0.0,100010022
846,2840.0,2016-04-13T00:00:00+0000,0.0,100010022
847,2861.0,2016-04-14T00:00:00+0000,0.0,100010022
848,2770.0,2016-04-15T00:00:00+0000,0.0,100010022
849,2384.0,2016-04-16T00:00:00+0000,0.0,100010022
850,3147.0,2016-04-17T00:00:00+0000,0.0,100010022
851,3871.0,2016-04-18T00:00:00+0000,0.0,100010022
852,3501.0,2016-04-19T00:00:00+0000,0.0,100010022
853,3450.0,2016-04-20T00:00:00+0000,0.0,100010022
854,3436.0,2016-04-21T00:00:00+0000,0.0,100010022
855,2975.0,2016-04-22T00:00:00+0000,0.0,100010022
856,2055.0,2016-04-23T00:00:00+0000,0.0,100010022
857,2798.0,2016-04-24T00:00:00+0000,0.0,100010022
858,3463.0,2016-04-25T00:00:00+0000,0.0,100010022
859,1997.0,2016-04-26T00:00:00+0000,0.0,100010022
860,3343.0,2016-04-27T00:00:00+0000,0.0,100010022
861,2486.0,2016-04-28T00:00:00+0000,0.0,100010022
862,2375.0,2016-04-29T00:00:00+0000,0.0,100010022
863,3199.0,2016-04-30T00:00:00+0000,0.0,100010022
864,2634.0,2016-05-01T00:00:00+0000,0.0,100010022
865,2505.0,2016-05-02T00:00:00+0000,0.0,100010022
866,1059.0,2016-05-03T00:00:00+0000,0.0,100010022
867,1710.0,2016-05-04T00:00:00+0000,0.0,100010022
868,2582.0,2016-05-05T00:00:00+0000,0.0,100010022
869,652.0,2016-05-06T00:00:00+0000,0.0,100010022
870,1867.0,2016-05-07T00:00:00+0000,0.0,100010022
871,1916.0,2016-05-08T00:00:00+0000,0.0,100010022
872,3650.0,2016-05-09T00:00:00+0000,0.0,100010022
873,3384.0,2016-05-10T00:00:00+0000,0.0,100010022
874,3883.0,2016-05-11T00:00:00+0000,0.0,100010022
875,3960.0,2016-05-12T00:00:00+0000,0.0,100010022
876,1780.0,2016-05-13T00:00:00+0000,0.0,100010022
877,2556.0,2016-05-14T00:00:00+0000,0.0,100010022
878,1738.0,2016-05-15T00:00:00+0000,0.0,100010022
879,2907.0,2016-05-16T00:00:00+0000,0.0,100010022
880,2812.0,2016-05-17T00:00:00+0000,0.0,100010022
881,3309.0,2016-05-18T00:00:00+0000,0.0,100010022
882,3474.0,2016-05-19T00:00:00+0000,0.0,100010022
883,3976.0,2016-05-20T00:00:00+0000,0.0,100010022
884,1665.0,2016-05-21T00:00:00+0000,0.0,100010022
885,2117.0,2016-05-22T00:00:00+0000,0.0,100010022
886,3928.0,2016-05-23T00:00:00+0000,0.0,100010022
887,1482.0,2016-05-24T00:00:00+0000,0.0,100010022
888,4244.0,2016-05-25T00:00:00+0000,0.0,100010022
889,3887.0,2016-05-26T00:00:00+0000,0.0,100010022
890,3302.0,2016-05-27T00:00:00+0000,0.0,100010022
891,2664.0,2016-05-28T00:00:00+0000,0.0,100010022
892,3193.0,2016-05-29T00:00:00+0000,0.0,100010022
893,1719.0,2016-05-30T00:00:00+0000,0.0,100010022
894,3948.0,2016-05-31T00:00:00+0000,0.0,100010022
895,4126.0,2016-06-01T00:00:00+0000,0.0,100010022
896,4161.0,2016-06-02T00:00:00+0000,0.0,100010022
897,1864.0,2016-06-03T00:00:00+0000,0.0,100010022
898,3134.0,2016-06-04T00:00:00+0000,0.0,100010022
899,918.0,2016-06-05T00:00:00+0000,0.0,100010022
900,4280.0,2016-06-06T00:00:00+0000,0.0,100010022
901,3956.0,2016-06-07T00:00:00+0000,0.0,100010022
902,2630.0,2016-06-08T00:00:00+0000,0.0,100010022
903,3733.0,2016-06-09T00:00:00+0000,0.0,100010022
904,3932.0,2016-06-10T00:00:00+0000,0.0,100010022
905,2507.0,2016-06-11T00:00:00+0000,0.0,100010022
906,2684.0,2016-06-12T00:00:00+0000,0.0,100010022
907,3696.0,2016-06-13T00:00:00+0000,0.0,100010022
908,4075.0,2016-06-14T00:00:00+0000,0.0,100010022
909,3966.0,2016-06-15T00:00:00+0000,0.0,100010022
910,3385.0,2016-06-16T00:00:00+0000,0.0,100010022
911,5357.0,2016-06-17T00:00:00+0000,0.0,100010022
912,4804.0,2016-06-18T00:00:00+0000,0.0,100010022
913,4134.0,2016-06-19T00:00:00+0000,0.0,100010022
