date,name,total,fillColor,wday
2019-07-28T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3549,Weekend,1
2019-07-29T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5141,Weekday,2
2019-07-30T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5340,Weekday,3
2019-07-31T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3981,Weekday,4
2019-08-01T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5447,Weekday,5
2019-08-02T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5210,Weekday,6
2019-08-03T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4307,Weekend,7
2019-08-04T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3585,Weekend,1
2019-08-05T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5339,Weekday,2
2019-08-06T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5437,Weekday,3
2019-08-07T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3375,Weekday,4
2019-08-08T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5205,Weekday,5
2019-08-09T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5220,Weekday,6
2019-08-10T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4541,Weekend,7
2019-08-11T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3612,Weekend,1
2019-08-12T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5272,Weekday,2
2019-08-13T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4038,Weekday,3
2019-08-14T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4438,Weekday,4
2019-08-15T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5503,Weekday,5
2019-08-16T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5109,Weekday,6
2019-08-17T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4493,Weekend,7
2019-08-18T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3201,Weekend,1
2019-08-19T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4732,Weekday,2
2019-08-20T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5539,Weekday,3
2019-08-21T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4561,Weekday,4
2019-08-22T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4884,Weekday,5
2019-08-23T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3855,Weekday,6
2019-08-24T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4191,Weekend,7
2019-08-25T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3558,Weekend,1
2019-08-26T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5236,Weekday,2
2019-08-27T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5577,Weekday,3
2019-08-28T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4098,Weekday,4
2019-08-29T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5550,Weekday,5
2019-08-30T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4967,Weekday,6
2019-08-31T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3923,Weekend,7
2019-09-01T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3459,Weekend,1
2019-09-02T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2058,Weekday,2
2019-09-03T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5721,Weekday,3
2019-09-04T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5110,Weekday,4
2019-09-05T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5626,Weekday,5
2019-09-06T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3503,Weekday,6
2019-09-07T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3956,Weekend,7
2019-09-08T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3826,Weekend,1
2019-09-09T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5367,Weekday,2
2019-09-10T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5400,Weekday,3
2019-09-11T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5661,Weekday,4
2019-09-12T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4148,Weekday,5
2019-09-13T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5199,Weekday,6
2019-09-14T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3780,Weekend,7
2019-09-15T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3644,Weekend,1
2019-09-16T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4989,Weekday,2
2019-09-17T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5908,Weekday,3
2019-09-18T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5538,Weekday,4
2019-09-19T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5635,Weekday,5
2019-09-20T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5204,Weekday,6
2019-09-21T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4295,Weekend,7
2019-09-22T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3694,Weekend,1
2019-09-23T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5132,Weekday,2
2019-09-24T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5815,Weekday,3
2019-09-25T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5606,Weekday,4
2019-09-26T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5156,Weekday,5
2019-09-27T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5243,Weekday,6
2019-09-28T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4007,Weekend,7
2019-09-29T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3569,Weekend,1
2019-09-30T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4811,Weekday,2
2019-10-01T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5379,Weekday,3
2019-10-02T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5025,Weekday,4
2019-10-03T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2274,Weekday,5
2019-10-04T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4659,Weekday,6
2019-10-05T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3541,Weekend,7
2019-10-06T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2999,Weekend,1
2019-10-07T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4059,Weekday,2
2019-10-08T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4321,Weekday,3
2019-10-09T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2688,Weekday,4
2019-10-10T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4413,Weekday,5
2019-10-11T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4353,Weekday,6
2019-10-12T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3443,Weekend,7
2019-10-13T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3084,Weekend,1
2019-10-14T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4363,Weekday,2
2019-10-15T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,5073,Weekday,3
2019-10-16T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2594,Weekday,4
2019-10-17T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3563,Weekday,5
2019-10-18T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4256,Weekday,6
2019-10-19T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3732,Weekend,7
2019-10-20T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1814,Weekend,1
2019-10-21T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4663,Weekday,2
2019-10-22T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3188,Weekday,3
2019-10-23T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4749,Weekday,4
2019-10-24T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4977,Weekday,5
2019-10-25T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4635,Weekday,6
2019-10-26T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3526,Weekend,7
2019-10-27T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1367,Weekend,1
2019-10-28T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4624,Weekday,2
2019-10-29T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3413,Weekday,3
2019-10-30T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3200,Weekday,4
2019-10-31T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2186,Weekday,5
2019-11-01T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3867,Weekday,6
2019-11-02T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2816,Weekend,7
2019-11-03T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1109,Weekend,1
2019-11-04T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4138,Weekday,2
2019-11-05T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4138,Weekday,3
2019-11-06T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4326,Weekday,4
2019-11-07T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3307,Weekday,5
2019-11-08T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3043,Weekday,6
2019-11-09T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2060,Weekend,7
2019-11-10T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2146,Weekend,1
2019-11-11T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,4032,Weekday,2
2019-11-12T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2205,Weekday,3
2019-11-13T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2450,Weekday,4
2019-11-14T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3073,Weekday,5
2019-11-15T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3423,Weekday,6
2019-11-16T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1946,Weekend,7
2019-11-17T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1622,Weekend,1
2019-11-18T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2152,Weekday,2
2019-11-19T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3492,Weekday,3
2019-11-20T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3418,Weekday,4
2019-11-21T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3655,Weekday,5
2019-11-22T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3070,Weekday,6
2019-11-23T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2229,Weekend,7
2019-11-24T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1117,Weekend,1
2019-11-25T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3630,Weekday,2
2019-11-26T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3912,Weekday,3
2019-11-27T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,3031,Weekday,4
2019-11-28T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1018,Weekday,5
2019-11-29T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1866,Weekday,6
2019-11-30T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1767,Weekend,7
2019-12-01T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,911,Weekend,1
2019-12-02T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1253,Weekday,2
2019-12-03T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2200,Weekday,3
2019-12-04T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2819,Weekday,4
2019-12-05T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2951,Weekday,5
2019-12-06T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2958,Weekday,6
2019-12-07T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1833,Weekend,7
2019-12-08T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1792,Weekend,1
2019-12-09T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1368,Weekday,2
2019-12-10T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2080,Weekday,3
2019-12-11T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1932,Weekday,4
2019-12-12T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2562,Weekday,5
2019-12-13T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1910,Weekday,6
2019-12-14T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1445,Weekend,7
2019-12-15T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1709,Weekend,1
2019-12-16T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2363,Weekday,2
2019-12-17T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1394,Weekday,3
2019-12-18T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2225,Weekday,4
2019-12-19T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1567,Weekday,5
2019-12-20T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1972,Weekday,6
2019-12-21T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1344,Weekend,7
2019-12-22T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1521,Weekend,1
2019-12-23T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2469,Weekday,2
2019-12-24T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1784,Weekday,3
2019-12-25T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,878,Weekday,4
2019-12-26T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2132,Weekday,5
2019-12-27T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,2351,Weekday,6
2019-12-28T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1932,Weekend,7
2019-12-29T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1180,Weekend,1
2019-12-30T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1134,Weekday,2
2019-12-31T00:00:00Z,Ed Koch Queensboro Bridge Shared Path,1982,Weekday,3
2017-01-01T00:00:00Z,Kent Avenue Bike Path,1015,Weekend,1
2017-01-02T00:00:00Z,Kent Avenue Bike Path,500,Weekday,2
2017-01-03T00:00:00Z,Kent Avenue Bike Path,638,Weekday,3
2017-01-04T00:00:00Z,Kent Avenue Bike Path,1563,Weekday,4
2017-01-05T00:00:00Z,Kent Avenue Bike Path,1133,Weekday,5
2017-01-06T00:00:00Z,Kent Avenue Bike Path,840,Weekday,6
2017-01-07T00:00:00Z,Kent Avenue Bike Path,184,Weekend,7
2017-01-08T00:00:00Z,Kent Avenue Bike Path,184,Weekend,1
2017-01-09T00:00:00Z,Kent Avenue Bike Path,486,Weekday,2
2017-01-10T00:00:00Z,Kent Avenue Bike Path,809,Weekday,3
2017-01-11T00:00:00Z,Kent Avenue Bike Path,1266,Weekday,4
2017-01-12T00:00:00Z,Kent Avenue Bike Path,1913,Weekday,5
2017-01-13T00:00:00Z,Kent Avenue Bike Path,1496,Weekday,6
2017-01-14T00:00:00Z,Kent Avenue Bike Path,669,Weekend,7
2017-01-15T00:00:00Z,Kent Avenue Bike Path,955,Weekend,1
2017-01-16T00:00:00Z,Kent Avenue Bike Path,1304,Weekday,2
2017-01-17T00:00:00Z,Kent Avenue Bike Path,812,Weekday,3
2017-01-18T00:00:00Z,Kent Avenue Bike Path,1296,Weekday,4
2017-01-19T00:00:00Z,Kent Avenue Bike Path,1700,Weekday,5
2017-01-20T00:00:00Z,Kent Avenue Bike Path,1098,Weekday,6
2017-01-21T00:00:00Z,Kent Avenue Bike Path,1183,Weekend,7
2017-01-22T00:00:00Z,Kent Avenue Bike Path,991,Weekend,1
2017-01-23T00:00:00Z,Kent Avenue Bike Path,497,Weekday,2
2017-01-24T00:00:00Z,Kent Avenue Bike Path,553,Weekday,3
2017-01-25T00:00:00Z,Kent Avenue Bike Path,1700,Weekday,4
2017-01-26T00:00:00Z,Kent Avenue Bike Path,1387,Weekday,5
2017-01-27T00:00:00Z,Kent Avenue Bike Path,1360,Weekday,6
2017-01-28T00:00:00Z,Kent Avenue Bike Path,1042,Weekend,7
2017-01-29T00:00:00Z,Kent Avenue Bike Path,1278,Weekend,1
2017-01-30T00:00:00Z,Kent Avenue Bike Path,1243,Weekday,2
2017-01-31T00:00:00Z,Kent Avenue Bike Path,915,Weekday,3
2017-02-01T00:00:00Z,Kent Avenue Bike Path,1414,Weekday,4
2017-02-02T00:00:00Z,Kent Avenue Bike Path,1474,Weekday,5
2017-02-03T00:00:00Z,Kent Avenue Bike Path,1176,Weekday,6
2017-02-04T00:00:00Z,Kent Avenue Bike Path,893,Weekend,7
2017-02-05T00:00:00Z,Kent Avenue Bike Path,1018,Weekend,1
2017-02-06T00:00:00Z,Kent Avenue Bike Path,1461,Weekday,2
2017-02-07T00:00:00Z,Kent Avenue Bike Path,915,Weekday,3
2017-02-08T00:00:00Z,Kent Avenue Bike Path,2205,Weekday,4
2017-02-09T00:00:00Z,Kent Avenue Bike Path,43,Weekday,5
2017-02-10T00:00:00Z,Kent Avenue Bike Path,364,Weekday,6
2017-02-11T00:00:00Z,Kent Avenue Bike Path,580,Weekend,7
2017-02-12T00:00:00Z,Kent Avenue Bike Path,367,Weekend,1
2017-02-13T00:00:00Z,Kent Avenue Bike Path,716,Weekday,2
2017-02-14T00:00:00Z,Kent Avenue Bike Path,1153,Weekday,3
2017-02-15T00:00:00Z,Kent Avenue Bike Path,1290,Weekday,4
2017-02-16T00:00:00Z,Kent Avenue Bike Path,1047,Weekday,5
2017-02-17T00:00:00Z,Kent Avenue Bike Path,1190,Weekday,6
2017-02-18T00:00:00Z,Kent Avenue Bike Path,2260,Weekend,7
2017-02-19T00:00:00Z,Kent Avenue Bike Path,3160,Weekend,1
2017-02-20T00:00:00Z,Kent Avenue Bike Path,2026,Weekday,2
2017-02-21T00:00:00Z,Kent Avenue Bike Path,1591,Weekday,3
2017-02-22T00:00:00Z,Kent Avenue Bike Path,2069,Weekday,4
2017-02-23T00:00:00Z,Kent Avenue Bike Path,2378,Weekday,5
2017-02-24T00:00:00Z,Kent Avenue Bike Path,2859,Weekday,6
2017-02-25T00:00:00Z,Kent Avenue Bike Path,2080,Weekend,7
2017-02-26T00:00:00Z,Kent Avenue Bike Path,1461,Weekend,1
2017-02-27T00:00:00Z,Kent Avenue Bike Path,1655,Weekday,2
2017-02-28T00:00:00Z,Kent Avenue Bike Path,1944,Weekday,3
2017-03-01T00:00:00Z,Kent Avenue Bike Path,1614,Weekday,4
2017-03-02T00:00:00Z,Kent Avenue Bike Path,1372,Weekday,5
2017-03-03T00:00:00Z,Kent Avenue Bike Path,1344,Weekday,6
2017-03-04T00:00:00Z,Kent Avenue Bike Path,617,Weekend,7
2017-03-05T00:00:00Z,Kent Avenue Bike Path,804,Weekend,1
2017-03-06T00:00:00Z,Kent Avenue Bike Path,1464,Weekday,2
2017-03-07T00:00:00Z,Kent Avenue Bike Path,1222,Weekday,3
2017-03-08T00:00:00Z,Kent Avenue Bike Path,2183,Weekday,4
2017-03-09T00:00:00Z,Kent Avenue Bike Path,2100,Weekday,5
2017-03-10T00:00:00Z,Kent Avenue Bike Path,732,Weekday,6
2017-03-11T00:00:00Z,Kent Avenue Bike Path,660,Weekend,7
2017-03-12T00:00:00Z,Kent Avenue Bike Path,637,Weekend,1
2017-03-13T00:00:00Z,Kent Avenue Bike Path,1000,Weekday,2
2017-03-14T00:00:00Z,Kent Avenue Bike Path,64,Weekday,3
2017-03-15T00:00:00Z,Kent Avenue Bike Path,218,Weekday,4
2017-03-16T00:00:00Z,Kent Avenue Bike Path,395,Weekday,5
2017-03-17T00:00:00Z,Kent Avenue Bike Path,612,Weekday,6
2017-03-18T00:00:00Z,Kent Avenue Bike Path,490,Weekend,7
2017-03-19T00:00:00Z,Kent Avenue Bike Path,853,Weekend,1
2017-03-20T00:00:00Z,Kent Avenue Bike Path,1184,Weekday,2
2017-03-21T00:00:00Z,Kent Avenue Bike Path,1848,Weekday,3
2017-03-22T00:00:00Z,Kent Avenue Bike Path,1179,Weekday,4
2017-03-23T00:00:00Z,Kent Avenue Bike Path,1249,Weekday,5
2017-03-24T00:00:00Z,Kent Avenue Bike Path,1627,Weekday,6
2017-03-25T00:00:00Z,Kent Avenue Bike Path,1918,Weekend,7
2017-03-26T00:00:00Z,Kent Avenue Bike Path,1050,Weekend,1
2017-03-27T00:00:00Z,Kent Avenue Bike Path,1083,Weekday,2
2017-03-28T00:00:00Z,Kent Avenue Bike Path,892,Weekday,3
2017-03-29T00:00:00Z,Kent Avenue Bike Path,2146,Weekday,4
2017-03-30T00:00:00Z,Kent Avenue Bike Path,1900,Weekday,5
2017-03-31T00:00:00Z,Kent Avenue Bike Path,520,Weekday,6
2017-04-01T00:00:00Z,Kent Avenue Bike Path,1294,Weekend,7
2017-04-02T00:00:00Z,Kent Avenue Bike Path,3318,Weekend,1
2017-04-03T00:00:00Z,Kent Avenue Bike Path,2233,Weekday,2
2017-04-04T00:00:00Z,Kent Avenue Bike Path,1012,Weekday,3
2017-04-05T00:00:00Z,Kent Avenue Bike Path,2740,Weekday,4
2017-04-06T00:00:00Z,Kent Avenue Bike Path,824,Weekday,5
2017-04-07T00:00:00Z,Kent Avenue Bike Path,1521,Weekday,6
2017-04-08T00:00:00Z,Kent Avenue Bike Path,2816,Weekend,7
2017-04-09T00:00:00Z,Kent Avenue Bike Path,4423,Weekend,1
2017-04-10T00:00:00Z,Kent Avenue Bike Path,3264,Weekday,2
2017-04-11T00:00:00Z,Kent Avenue Bike Path,3657,Weekday,3
2017-04-12T00:00:00Z,Kent Avenue Bike Path,2948,Weekday,4
2017-04-13T00:00:00Z,Kent Avenue Bike Path,3005,Weekday,5
2017-04-14T00:00:00Z,Kent Avenue Bike Path,3431,Weekday,6
2017-04-15T00:00:00Z,Kent Avenue Bike Path,3110,Weekend,7
2017-04-16T00:00:00Z,Kent Avenue Bike Path,4149,Weekend,1
2017-04-17T00:00:00Z,Kent Avenue Bike Path,3043,Weekday,2
2017-04-18T00:00:00Z,Kent Avenue Bike Path,3035,Weekday,3
2017-04-19T00:00:00Z,Kent Avenue Bike Path,2181,Weekday,4
2017-04-20T00:00:00Z,Kent Avenue Bike Path,2003,Weekday,5
2017-04-21T00:00:00Z,Kent Avenue Bike Path,1731,Weekday,6
2017-04-22T00:00:00Z,Kent Avenue Bike Path,1842,Weekend,7
2017-04-23T00:00:00Z,Kent Avenue Bike Path,3738,Weekend,1
2017-04-24T00:00:00Z,Kent Avenue Bike Path,2465,Weekday,2
2017-04-25T00:00:00Z,Kent Avenue Bike Path,788,Weekday,3
2017-04-26T00:00:00Z,Kent Avenue Bike Path,1581,Weekday,4
2017-04-27T00:00:00Z,Kent Avenue Bike Path,2724,Weekday,5
2017-04-28T00:00:00Z,Kent Avenue Bike Path,3874,Weekday,6
2017-04-29T00:00:00Z,Kent Avenue Bike Path,4990,Weekend,7
2017-04-30T00:00:00Z,Kent Avenue Bike Path,3159,Weekend,1
2017-05-01T00:00:00Z,Kent Avenue Bike Path,3150,Weekday,2
2017-05-02T00:00:00Z,Kent Avenue Bike Path,3436,Weekday,3
2017-05-03T00:00:00Z,Kent Avenue Bike Path,3074,Weekday,4
2017-05-04T00:00:00Z,Kent Avenue Bike Path,3052,Weekday,5
2017-05-05T00:00:00Z,Kent Avenue Bike Path,929,Weekday,6
2017-05-06T00:00:00Z,Kent Avenue Bike Path,3003,Weekend,7
2017-05-07T00:00:00Z,Kent Avenue Bike Path,6524,Weekend,1
2017-05-08T00:00:00Z,Kent Avenue Bike Path,2580,Weekday,2
2017-05-09T00:00:00Z,Kent Avenue Bike Path,2934,Weekday,3
2017-05-10T00:00:00Z,Kent Avenue Bike Path,3130,Weekday,4
2017-05-11T00:00:00Z,Kent Avenue Bike Path,2854,Weekday,5
2017-05-12T00:00:00Z,Kent Avenue Bike Path,2987,Weekday,6
2017-05-13T00:00:00Z,Kent Avenue Bike Path,400,Weekend,7
2017-05-14T00:00:00Z,Kent Avenue Bike Path,2652,Weekend,1
2017-05-15T00:00:00Z,Kent Avenue Bike Path,2934,Weekday,2
2017-05-16T00:00:00Z,Kent Avenue Bike Path,3936,Weekday,3
2017-05-17T00:00:00Z,Kent Avenue Bike Path,4067,Weekday,4
2017-05-18T00:00:00Z,Kent Avenue Bike Path,3807,Weekday,5
2017-05-19T00:00:00Z,Kent Avenue Bike Path,3647,Weekday,6
2017-05-20T00:00:00Z,Kent Avenue Bike Path,3827,Weekend,7
2017-05-21T00:00:00Z,Kent Avenue Bike Path,4647,Weekend,1
2017-05-22T00:00:00Z,Kent Avenue Bike Path,1131,Weekday,2
2017-05-23T00:00:00Z,Kent Avenue Bike Path,3241,Weekday,3
2017-05-24T00:00:00Z,Kent Avenue Bike Path,3211,Weekday,4
2017-05-25T00:00:00Z,Kent Avenue Bike Path,792,Weekday,5
2017-05-26T00:00:00Z,Kent Avenue Bike Path,2872,Weekday,6
2017-05-27T00:00:00Z,Kent Avenue Bike Path,3988,Weekend,7
2017-05-28T00:00:00Z,Kent Avenue Bike Path,3254,Weekend,1
2017-05-29T00:00:00Z,Kent Avenue Bike Path,1430,Weekday,2
2017-05-30T00:00:00Z,Kent Avenue Bike Path,2686,Weekday,3
2017-05-31T00:00:00Z,Kent Avenue Bike Path,3376,Weekday,4
2017-06-01T00:00:00Z,Kent Avenue Bike Path,4296,Weekday,5
2017-06-02T00:00:00Z,Kent Avenue Bike Path,3970,Weekday,6
2017-06-03T00:00:00Z,Kent Avenue Bike Path,4755,Weekend,7
2017-06-04T00:00:00Z,Kent Avenue Bike Path,2827,Weekend,1
2017-06-05T00:00:00Z,Kent Avenue Bike Path,2468,Weekday,2
2017-06-06T00:00:00Z,Kent Avenue Bike Path,1789,Weekday,3
2017-06-07T00:00:00Z,Kent Avenue Bike Path,3726,Weekday,4
2017-06-08T00:00:00Z,Kent Avenue Bike Path,3589,Weekday,5
2017-06-09T00:00:00Z,Kent Avenue Bike Path,4154,Weekday,6
2017-06-10T00:00:00Z,Kent Avenue Bike Path,5327,Weekend,7
2017-06-11T00:00:00Z,Kent Avenue Bike Path,4134,Weekend,1
2017-06-12T00:00:00Z,Kent Avenue Bike Path,3359,Weekday,2
2017-06-13T00:00:00Z,Kent Avenue Bike Path,3533,Weekday,3
2017-06-14T00:00:00Z,Kent Avenue Bike Path,3506,Weekday,4
2017-06-15T00:00:00Z,Kent Avenue Bike Path,4205,Weekday,5
2017-06-16T00:00:00Z,Kent Avenue Bike Path,2975,Weekday,6
2017-06-17T00:00:00Z,Kent Avenue Bike Path,2543,Weekend,7
2017-06-18T00:00:00Z,Kent Avenue Bike Path,4202,Weekend,1
2017-06-19T00:00:00Z,Kent Avenue Bike Path,2031,Weekday,2
2017-06-20T00:00:00Z,Kent Avenue Bike Path,4291,Weekday,3
2017-06-21T00:00:00Z,Kent Avenue Bike Path,4389,Weekday,4
2017-06-22T00:00:00Z,Kent Avenue Bike Path,4115,Weekday,5
2017-06-23T00:00:00Z,Kent Avenue Bike Path,2960,Weekday,6
2017-06-24T00:00:00Z,Kent Avenue Bike Path,4679,Weekend,7
2017-06-25T00:00:00Z,Kent Avenue Bike Path,4161,Weekend,1
2017-06-26T00:00:00Z,Kent Avenue Bike Path,3978,Weekday,2
2017-06-27T00:00:00Z,Kent Avenue Bike Path,3908,Weekday,3
2017-06-28T00:00:00Z,Kent Avenue Bike Path,4496,Weekday,4
